timestamp,package_num,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,Pz,Oz,marker
1741737600.116000,29,6.0253,2.9111,-2.1910,2.0696,-0.8234,6.2395,0.7092,6.1701,-1.5083,-1.9293,-6.8897,-5.3429,1.0193,0.6150,8.1167,-8.6926,0.0
1741737600.120000,30,3.6327,-2.0428,-7.0185,4.1142,6.3960,3.4439,0.5386,5.0536,0.4544,-1.9036,-5.7926,-5.1629,-0.0652,-1.4170,6.0966,-4.9844,0.0
1741737600.124000,31,0.9620,-3.3449,-6.8936,5.2324,8.7234,-0.1029,2.5526,4.5812,-2.5945,-2.4337,-1.8117,-0.5340,1.9151,-2.0448,3.0775,-3.1374,0.0
1741737600.128000,32,1.4577,-5.9330,-5.1755,6.2940,10.2752,-0.9046,1.7812,4.7805,-0.4132,-1.0286,-0.8964,3.7971,3.6430,-2.0917,-1.6998,0.8523,0.0
1741737600.132000,33,-2.2756,-3.9457,-3.2127,3.9823,10.3254,-2.4584,1.7428,1.9371,0.8138,-1.5486,-0.6078,5.4835,5.2064,-4.7748,-3.6235,4.7848,0.0
1741737600.136000,34,-1.1857,-3.6247,-2.6116,4.0086,9.3650,-4.8104,4.0596,1.5058,-2.3327,-0.4264,1.2127,6.3789,7.2709,-6.3508,-7.1818,4.5524,0.0
1741737600.140000,35,-3.1135,0.8661,-2.9401,1.0876,9.9677,-4.3861,6.6343,-2.0338,-2.7686,0.7073,2.4173,4.2520,7.2219,-4.7047,-7.9002,6.4431,0.0
1741737600.144000,36,-2.0042,6.2478,-2.5882,1.7221,5.5664,-3.5753,5.8340,-3.0144,-2.5113,3.9886,0.7669,3.4275,1.9133,-6.2590,-6.4416,6.9399,0.0
1741737600.148000,37,-1.1491,8.9024,-4.3268,-0.2149,5.4932,-5.5726,4.5010,-2.9039,-1.6806,7.1285,0.4455,1.5330,2.5325,-6.0208,-3.2516,6.2786,0.0
1741737600.152000,38,-1.0680,11.0189,-5.7151,-3.5644,3.1915,-3.2147,1.2882,-4.4465,-1.8911,8.5727,-2.1198,1.0091,2.4128,-6.7855,-0.2607,10.4334,0.0
1741737600.156000,39,-1.9517,10.5262,-6.8413,-3.7597,3.0030,-0.3676,1.6698,-0.1765,-0.9072,11.7459,-4.6765,1.1222,-2.2696,-3.8233,2.6148,10.3674,0.0
1741737600.160000,40,-5.7928,4.6248,-8.0321,1.3150,1.3793,0.5135,5.8379,3.0545,0.5172,10.4668,-5.6445,-0.5453,-3.1399,0.0758,-0.8668,8.7087,0.0
1741737600.164000,41,-7.0801,2.4541,-5.9441,3.2997,-1.0471,-0.1971,5.5560,1.8882,-0.5114,10.0146,-5.3140,3.1908,-5.9198,1.5052,-0.8435,11.8833,0.0
1741737600.168000,42,-9.6501,1.0644,-3.1855,4.3584,-0.4239,1.3759,8.8214,4.0311,3.2010,10.7128,-3.5010,5.1723,-7.5056,-0.1174,-1.0143,10.7526,0.0
1741737600.172000,43,-9.5650,2.6529,-0.5992,3.9645,2.1632,0.1611,7.7594,4.3437,4.2096,10.1695,-1.7374,13.9427,-4.1258,-0.0640,-2.6048,7.0163,0.0
1741737600.176000,44,-9.7879,0.2956,2.9539,3.5777,0.0397,0.6166,6.4356,5.2668,6.3991,11.4717,-2.1722,12.1113,0.3046,-1.8435,-2.9998,7.5003,0.0
1741737600.180000,45,-13.0527,2.6126,4.7441,4.4454,-0.0863,-0.2031,1.9434,6.1755,4.0273,12.4468,-2.0945,14.1923,4.1322,-4.4099,-5.1328,4.7758,0.0
1741737600.184000,46,-11.4923,3.4429,3.5736,2.1444,-0.2214,0.1557,2.4911,6.3369,2.5228,11.6460,-5.2425,9.3542,3.9679,-2.3304,-6.7309,0.3020,0.0
1741737600.188000,47,-14.1497,6.8552,3.0623,2.5063,-2.6715,-2.2922,-0.6716,5.1792,1.6623,12.9431,-3.7300,9.8678,2.3866,-2.2206,-7.2016,-4.3023,0.0
1741737600.192000,48,-7.4560,8.1599,4.2039,0.6704,-4.2456,1.0603,-1.8611,3.5196,5.2371,8.7618,-5.2082,6.7468,1.4904,-2.4468,-3.0149,-5.7332,0.0
1741737600.196000,49,-5.3987,9.0176,6.6369,-2.9818,-4.9928,3.7400,-6.8157,2.7914,6.8094,6.4307,-5.1041,4.0950,2.9804,-5.1716,0.2200,-7.0557,0.0
1741737600.200000,50,-1.5737,8.0544,6.1895,-0.9406,-5.4636,4.4217,-7.9260,2.1029,8.8187,1.4944,-8.5230,0.2282,3.7693,-1.0231,1.0862,-9.1860,0.0
1741737600.204000,51,-1.6058,5.0660,5.5343,1.5458,-5.1506,8.4100,-9.1775,1.6074,9.9626,0.1562,-8.0229,-2.5271,6.7111,-1.0570,2.5150,-9.7628,0.0
1741737600.208000,52,-1.5037,5.1396,4.6497,0.7239,-1.6342,10.8773,-9.8255,1.5103,10.4917,-3.7366,-5.4747,-0.9276,9.7120,2.1367,-2.2928,-10.3840,0.0
1741737600.212000,53,0.7375,6.3740,4.6713,-2.0792,0.7371,11.6893,-8.6429,1.9316,11.1670,-7.2019,-3.8256,-0.8392,12.9007,2.5788,0.4133,-10.3019,0.0
1741737600.216000,54,0.7153,10.3900,4.9483,-2.4767,1.5463,11.8879,-7.9195,4.6487,10.3869,-7.1607,-2.3114,5.6622,13.7392,3.8405,2.1592,-9.2897,0.0
1741737600.220000,55,-0.0494,9.9921,9.8630,-3.4889,0.5538,11.1161,-7.7673,7.2648,11.6515,-6.9636,-2.4065,4.5959,17.1993,3.6978,4.7816,-7.5661,0.0
1741737600.224000,56,1.2214,8.6804,11.2143,-0.0727,-0.0371,10.9444,-5.5941,8.6467,4.4373,-8.6384,-6.5942,5.3834,18.0285,3.1315,4.5786,-8.3677,0.0
1741737600.228000,57,-1.4243,4.6785,11.6445,1.5120,2.2267,11.1418,-0.8075,10.1065,-0.1268,-9.5311,-6.7663,1.1149,13.8996,-0.7359,7.3194,-3.9040,0.0
1741737600.232000,58,-1.6295,0.3748,14.1885,0.7321,1.6945,10.2881,7.2228,9.6273,-2.6046,-11.4929,-5.8056,0.4695,12.7490,-2.6146,4.2968,-4.0342,0.0
1741737600.236000,59,2.7370,-0.0109,12.6793,-1.9030,0.6251,6.8127,4.8299,6.6427,-4.6366,-8.7489,-3.8494,4.2203,4.3194,-4.5622,4.0078,1.2158,0.0
1741737600.240000,60,8.1596,-1.6597,10.1355,-8.0023,2.1018,7.1056,3.6521,4.2285,-8.3614,-8.9217,0.5314,8.1199,4.2582,-8.2281,1.9325,6.8210,0.0
1741737600.244000,61,9.6472,-3.8845,9.9270,-10.0559,-1.9442,10.2706,6.2014,4.6747,-10.0195,-6.2749,3.4180,9.6900,1.5890,-8.8427,-0.3534,9.5813,0.0
1741737600.248000,62,11.3730,-5.4608,7.3826,-11.2981,-3.3429,11.8730,8.6820,0.7167,-12.6738,-6.7042,4.3426,12.4376,-3.0131,-11.4305,-1.4833,13.2047,0.0
1741737600.252000,63,12.4287,-6.9878,1.8000,-9.0486,-2.0737,11.7671,7.8503,-2.2979,-11.6600,0.5408,8.8739,13.3799,-2.7660,-11.0230,-6.8958,14.3835,0.0
1741737600.256000,64,13.4793,-5.9786,-1.9006,-6.6902,1.8457,11.4676,8.2165,-3.7803,-11.1820,3.8306,12.0744,14.5945,-2.9548,-8.2335,-9.3356,12.3550,0.0
1741737600.260000,65,9.9556,-3.4172,-4.2572,-5.0505,3.6874,3.4572,6.6076,-6.4776,-11.7834,7.7760,12.4371,14.1249,-3.5053,-8.0031,-9.4544,13.7344,0.0
1741737600.264000,66,6.4048,-1.6745,-3.8920,-1.9284,3.4114,-2.0924,6.4961,-5.7151,-13.3676,10.2845,9.5384,9.7262,-3.8004,-6.6044,-9.2709,13.6368,0.0
1741737600.268000,67,4.9527,1.3365,-0.9883,2.6957,5.2017,-7.5105,8.2356,-8.3227,-15.2678,12.0156,7.7778,6.4933,-7.4469,-6.4062,-11.7310,9.4461,0.0
1741737600.272000,68,1.3822,0.1139,1.4433,3.4195,3.7057,-10.1486,6.2403,-8.2144,-12.4480,9.6281,5.6297,2.3970,-7.3910,-6.7462,-12.3642,4.2799,0.0
1741737600.276000,69,1.3897,1.1932,2.3186,2.4877,0.8736,-11.3470,2.5165,-10.2354,-11.6408,8.2106,6.1713,0.7313,-9.7515,-7.6095,-12.6652,3.2069,0.0
1741737600.280000,70,5.2319,4.0244,0.8512,1.9093,-1.3640,-11.8970,-2.1379,-13.8179,-8.2007,6.8164,6.4586,2.6783,-10.9726,-7.3787,-11.9011,-0.1726,0.0
1741737600.284000,71,8.9665,4.5366,-0.7400,-0.8390,-5.0093,-13.2677,-9.3693,-16.7330,-1.7791,5.8883,7.0536,2.1129,-7.0824,-5.4778,-7.0147,-3.9249,0.0
1741737600.288000,72,11.5379,5.3455,-1.3253,-1.6537,-10.2511,-13.0582,-11.3679,-15.8974,2.8827,2.3359,2.6061,-1.7632,-5.0013,-3.7956,-5.5970,-5.4815,0.0
1741737600.292000,73,10.4314,6.2457,-2.7196,2.3982,-13.3174,-8.1050,-14.7028,-15.4779,5.6206,0.9150,0.6538,-5.0849,-3.5769,5.0423,-5.8922,-7.2677,0.0
1741737600.296000,74,6.4842,8.7816,-5.2790,1.6133,-15.7114,-6.1896,-16.3658,-11.8756,5.2801,-3.1394,-1.4799,-4.1770,1.1662,11.1070,-3.3426,-12.3889,0.0
1741737600.300000,75,2.3531,9.9985,-5.9494,4.9310,-12.2084,-5.1525,-17.2591,-5.5782,8.5212,-6.9543,-2.8022,-6.7241,-0.1255,16.0621,-2.0025,-12.9950,0.0
1741737600.304000,76,-0.0873,10.6712,-2.6260,8.4355,-7.7695,-7.9824,-14.2699,-1.4851,7.1434,-8.9046,-0.0724,-8.3240,1.0504,16.1372,2.7138,-13.4707,0.0
1741737600.308000,77,-1.6182,9.0932,-0.6135,6.5782,-6.9968,-11.1002,-12.5236,5.9354,8.8899,-11.4521,-1.4996,-9.4357,-0.5675,17.8920,7.3200,-11.9980,0.0
1741737600.312000,78,-3.2910,7.4033,3.6538,7.5628,-11.1695,-9.5615,-9.5895,8.8920,4.7787,-12.4200,-2.9919,-12.0375,-3.3087,16.1672,9.7130,-10.9999,0.0
1741737600.316000,79,-2.0778,4.0170,5.6529,4.2569,-11.9780,-7.6596,-7.5495,10.0532,4.4311,-12.7669,-3.3579,-11.7361,-2.3388,15.1619,9.9486,-8.2140,0.0
1741737600.320000,80,0.9072,1.4618,6.3151,1.7896,-13.3538,-5.1737,-6.2934,8.9143,5.2872,-15.4293,-0.9160,-10.8418,0.1137,14.1782,11.8249,-8.0238,0.0
1741737600.324000,81,6.0136,-0.5319,0.6053,-6.7218,-13.9390,-3.0442,-7.1100,7.7930,-0.7428,-13.5043,-1.6639,-9.5918,1.1377,9.7807,11.2366,-7.4714,0.0
1741737600.328000,82,8.8924,-2.7529,1.0447,-8.3431,-14.7714,-0.3209,-6.8986,7.3414,-4.3050,-12.1381,1.4412,-8.7688,2.8595,7.9180,7.2983,-4.8816,0.0
1741737600.332000,83,12.0047,-5.2991,-4.7501,-8.8359,-13.3914,1.4362,-6.4483,5.2493,-4.6559,-11.1112,1.9093,-7.8549,2.9142,10.2160,10.4650,-0.9364,0.0
1741737600.336000,84,12.0314,-9.3044,-7.0642,-10.2911,-12.1815,1.9496,-5.2711,7.2504,-7.5808,-8.4709,7.0812,-8.8303,5.2498,9.1747,8.0340,1.0324,0.0
1741737600.340000,85,9.4002,-8.4390,-13.4315,-8.6306,-4.9830,2.7270,-1.4807,5.8804,-10.7729,-5.6827,7.7286,-6.5693,2.0210,8.2715,6.6583,1.4982,0.0
1741737600.344000,86,12.6247,-9.4414,-13.4592,-7.6901,0.2166,2.1801,1.7711,5.2431,-13.9742,-1.6458,13.6645,-5.0154,0.9648,6.6655,3.4225,5.2899,0.0
1741737600.348000,87,13.6213,-10.6187,-16.8141,-6.9624,5.2376,-1.6774,3.7024,5.1829,-13.9710,2.2298,14.1450,-2.9228,0.2511,7.4763,4.2445,6.7571,0.0
1741737600.352000,88,17.0619,-11.5490,-10.2941,-4.3472,5.4062,-2.2603,6.9083,0.1643,-10.8354,2.9646,15.7985,-1.2099,-0.2325,5.9635,3.0169,6.8584,0.0
1741737600.356000,89,16.0760,-9.4577,-8.7382,-1.5533,4.0834,-1.6514,9.0595,-3.6350,-11.5765,6.6138,16.2114,0.5328,-3.2059,5.0264,-0.1218,6.0176,0.0
1741737600.360000,90,18.4787,-7.2827,-6.0047,0.1432,2.7444,-0.7669,7.6625,-5.4403,-9.5217,9.8788,19.2196,-0.6883,-4.1219,6.5189,-0.0915,3.1323,0.0
1741737600.364000,91,18.3544,-6.5279,-7.6898,0.6382,10.3471,-0.8200,7.3585,-7.7766,-6.9675,10.8420,16.6651,-0.2536,-3.4503,5.6006,1.7993,3.1114,0.0
1741737600.368000,92,15.6266,-5.3632,-11.8622,0.7063,10.5885,-3.4580,9.1550,-10.1260,-4.0727,9.9625,14.8331,0.2812,-3.2706,5.7665,1.3093,0.2853,0.0
1741737600.372000,93,13.0156,-5.8126,-8.1813,6.0548,10.7317,-8.2133,5.9443,-11.8624,0.2307,13.0133,11.8282,1.1394,-2.3565,6.1912,3.4247,-0.3812,0.0
1741737600.376000,94,11.1278,-6.8526,-9.2492,9.5008,11.9765,-8.9743,5.7275,-8.0197,2.5592,13.6694,13.1340,5.4800,-3.8437,10.7533,5.2780,-1.5164,0.0
1741737600.380000,95,6.3477,-5.0190,-6.0631,11.1119,11.3359,-10.6441,8.0519,-9.0732,3.8392,8.9412,10.4375,5.4897,-6.6970,9.6383,3.0671,-3.7303,0.0
1741737600.384000,96,3.7908,-3.8223,-2.4768,11.7863,8.7664,-8.6193,9.0098,-5.4174,7.6471,7.9499,12.6952,9.1195,-6.3819,11.4109,3.3913,-4.1158,0.0
1741737600.388000,97,3.0268,-6.7805,0.7115,13.0870,8.9346,-7.2536,9.3213,-5.3853,10.7417,7.9544,15.1666,7.8598,-5.8318,8.3000,3.9070,-3.4903,0.0
1741737600.392000,98,5.0524,-2.6979,0.9189,16.4662,4.8064,-9.9029,7.4366,-7.3092,12.5374,5.7398,13.4541,3.9294,-4.5835,7.4724,7.3353,-6.8046,0.0
1741737600.396000,99,2.0427,-1.5023,4.1827,15.9103,1.4529,-7.8707,4.3670,-3.7533,13.3378,3.4247,11.8200,3.2717,-4.1262,6.1562,5.5419,-7.7589,0.0
1741737600.400000,100,3.2438,1.7336,5.2820,12.7993,2.6268,-7.9030,2.6102,-6.3698,13.1321,2.6780,11.9786,-0.5228,-2.1699,5.2080,8.6944,-8.7570,0.0
1741737600.404000,101,5.4606,5.2219,5.4715,11.4108,-2.6856,-3.9301,0.2343,-3.8617,15.0385,1.0785,10.1500,1.1448,-3.7942,7.2728,10.9779,-10.0438,0.0
1741737600.408000,102,4.4603,10.0824,1.7294,10.7683,-0.1803,-1.8091,-0.0047,0.3946,17.1140,-0.1061,7.6573,0.7764,-1.1953,5.6119,14.6819,-12.7971,0.0
1741737600.412000,103,4.1583,11.6958,4.0766,12.2210,-1.9041,0.6592,-1.5203,0.8808,13.3861,-2.6404,6.4391,-3.1580,1.0648,8.2857,17.8772,-11.1930,0.0
1741737600.416000,104,4.1847,8.3989,4.4300,12.9129,0.0286,2.8782,1.0187,5.0877,13.6105,-2.4159,3.2622,-3.1226,1.3060,5.9414,18.6181,-11.1975,0.0
1741737600.420000,105,3.7299,8.7621,7.3359,15.9223,2.3265,4.6967,-1.0846,6.1212,12.2329,-5.1961,4.1291,-1.8809,3.0092,6.1159,16.4814,-8.9506,0.0
1741737600.424000,106,4.6797,7.4444,7.8839,14.3868,0.7445,4.7287,2.9043,7.7213,11.2439,-5.1162,2.0678,-2.4014,3.9357,7.0760,17.5359,-5.8248,0.0
1741737600.428000,107,3.6673,9.9839,7.1246,13.8489,4.8049,4.7857,3.7541,8.1295,6.5801,-7.0272,-1.7057,1.1356,8.8648,4.3207,12.3845,-6.5190,0.0
1741737600.432000,108,3.6262,9.2164,7.1230,12.8476,8.9035,3.5574,4.9130,8.3020,5.1996,-8.0705,-0.8213,4.0744,7.3735,0.9699,11.6661,-3.3245,0.0
1741737600.436000,109,5.9191,7.9716,8.5244,9.9316,7.7709,6.9183,6.9605,9.6341,4.2880,-7.2634,-1.6503,6.7516,7.6647,0.7377,9.9076,-0.1478,0.0
1741737600.440000,110,5.5675,6.2419,6.5830,5.3302,8.8910,8.7780,8.3799,11.8249,0.9140,-3.5429,-0.9468,7.7864,5.5999,-4.4870,8.5588,3.8459,0.0
1741737600.444000,111,6.7944,6.3862,4.5027,8.2967,7.8129,10.4458,10.7244,9.6637,-1.6026,-6.5279,2.3973,9.2909,3.5661,-3.9658,5.7270,9.7830,0.0
1741737600.448000,112,6.1949,8.0345,4.2404,6.1098,10.2873,11.3268,10.4847,6.3177,-2.6457,-1.5292,4.0781,9.7338,2.4589,-4.1321,3.9750,12.3864,0.0
1741737600.452000,113,4.5097,4.9886,1.6733,7.9514,10.4901,8.4743,10.8487,6.8393,-1.2277,2.2811,2.5815,9.2915,1.6719,-6.1018,0.5434,13.8215,0.0
1741737600.456000,114,3.5387,7.5443,-0.7627,4.8321,12.2223,5.9190,12.2165,8.8149,-3.7325,6.1474,3.2594,9.4064,-0.2376,-6.0480,1.4424,15.3712,0.0
1741737600.460000,115,0.4727,9.2387,2.6723,8.3596,11.8153,6.5703,13.0941,8.1840,-3.0530,8.7885,0.6666,8.3430,-2.4720,-4.3853,-2.1928,17.7974,0.0
1741737600.464000,116,-2.0562,6.7568,2.2260,5.8238,10.5269,3.8084,13.5197,8.0737,-5.8055,9.2088,2.3951,11.5990,-3.1456,-5.1116,-4.5704,16.2586,0.0
1741737600.468000,117,-2.9453,10.4629,1.9304,7.7144,10.7465,3.4612,12.2833,7.4864,-3.1843,15.3645,2.6163,12.5865,-1.1109,-5.0554,-5.0417,16.5897,0.0
1741737600.472000,118,-5.3961,9.7807,1.0117,4.7273,11.4481,2.4510,12.4648,6.9986,-1.8945,15.3737,3.4108,14.1142,-1.3848,-6.3695,-4.7554,15.4740,0.0
1741737600.476000,119,-3.6565,8.9145,2.1328,5.9142,10.3729,0.8121,10.3341,3.0419,-0.5368,16.1814,2.9701,11.7739,1.6980,-8.2024,-4.8312,16.1017,0.0
1741737600.480000,120,-3.5187,10.7019,4.4037,6.6174,9.1948,0.6342,8.6264,2.7052,0.0891,17.3329,0.9110,11.8657,3.2139,-9.0372,-7.9505,13.4204,0.0
1741737600.484000,121,-5.0128,8.6898,4.9498,7.1893,6.5438,2.5875,6.8407,2.4143,2.1708,17.7244,0.9645,11.6537,5.2478,-7.1957,-9.5283,11.2648,0.0
1741737600.488000,122,-6.0276,9.9621,3.8552,7.1791,6.1659,3.3639,4.1575,1.6106,4.8429,17.8499,0.8766,11.5628,7.6356,-1.9032,-11.4232,8.4035,0.0
1741737600.492000,123,-7.0613,11.4876,3.9698,4.1821,2.2732,4.2320,1.7378,-2.7039,5.3853,12.9033,1.0610,12.0872,8.2771,-2.4378,-8.8711,6.2379,0.0
1741737600.496000,124,-4.8154,14.0049,8.9104,5.1877,3.4275,3.6985,-2.2351,3.9139,5.3426,13.3385,-0.3126,11.1471,10.0714,-0.4197,-5.1840,1.4817,0.0
1741737600.500000,125,-7.6504,15.9589,8.0975,3.7785,0.7786,7.0190,-0.9017,3.9074,10.1917,12.4146,-0.2359,9.4565,11.3980,0.0849,-3.2186,-1.2734,0.0
1741737600.504000,126,-4.5349,18.2338,9.4070,7.8178,1.7569,5.8517,-3.1386,5.1422,12.9636,11.7431,-3.8866,7.4707,11.1442,1.7523,-0.4290,-5.0148,0.0
1741737600.508000,127,-5.2961,17.9165,10.4008,5.2491,-0.1728,7.2435,-4.0358,5.8355,13.9398,6.0244,-5.9565,5.4243,12.8405,3.5017,0.9952,-6.5701,0.0
1741737600.512000,128,-5.6189,18.7751,12.2512,6.7217,-2.0294,10.0309,-3.5885,7.9644,15.6767,3.5957,-9.2102,4.5521,12.6431,4.0634,4.0384,-5.9751,0.0
1741737600.516000,129,-9.9163,18.3144,15.3821,8.7196,0.0752,10.2183,-4.9766,12.2275,15.7986,1.4583,-9.8720,5.6051,14.0966,5.6327,3.8472,-6.2348,0.0
1741737600.520000,130,-9.5493,14.2600,19.2489,7.3017,0.6063,9.4867,-1.6929,13.5157,13.4891,-3.1762,-11.7667,4.4760,15.2908,5.7281,3.8336,-4.1913,0.0
1741737600.524000,131,-11.3503,10.1862,21.8854,5.1812,-0.1054,10.4809,-2.0483,15.3820,11.5724,-4.8692,-10.6420,6.7126,14.3306,2.7398,4.5485,-3.3201,0.0
1741737600.528000,132,-10.7148,6.9593,19.3192,2.8805,1.2985,8.6924,1.3272,14.3521,8.9134,-8.3690,-10.6189,7.9068,13.0136,-0.7454,5.1411,-0.8441,0.0
1741737600.532000,133,-7.4201,5.5208,17.1896,1.3376,-0.6901,9.3078,3.8085,13.3007,6.5106,-7.3347,-6.8343,8.0641,13.9383,-3.7680,4.0874,4.1910,0.0
1741737600.536000,134,-4.4163,4.9021,15.0192,-2.9163,0.8645,11.7974,3.6549,12.7460,4.2207,-3.6841,-3.3528,8.0616,13.3456,-6.8806,0.1327,6.3909,0.0
1741737600.540000,135,-3.5528,6.2941,14.5733,-6.7287,-1.8966,11.0131,2.8479,9.0005,0.4732,-2.0019,-3.6528,10.3348,11.6433,-8.5827,1.2284,7.8957,0.0
1741737600.544000,136,0.2212,7.3222,13.0160,-8.2155,-2.4631,13.5730,1.8279,6.2995,-3.1257,-0.6280,0.3289,10.7994,11.3248,-8.7946,-2.0536,9.3355,0.0
