timestamp,package_num,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,Pz,Oz,marker
1741737600.144000,36,-16.7063,-9.0208,-28.9168,27.3232,-20.8331,20.4662,-2.2195,20.7518,-2.4055,-5.0468,-20.6749,23.4540,-22.4216,13.2140,-8.9084,1.8051,0.0
1741737600.148000,37,-18.0375,-10.4803,-28.8931,24.4306,-20.0030,20.4432,-4.5303,21.6292,-4.4674,-5.2830,-19.4262,22.7031,-19.6864,12.2356,-9.2210,-2.8062,0.0
1741737600.152000,38,-18.6611,-13.0541,-26.3934,24.7353,-19.0240,19.0683,-5.5472,20.2569,-7.5963,-9.5128,-19.4861,20.2189,-17.8201,9.6883,-11.4621,-5.3172,0.0
1741737600.156000,39,-18.1568,-14.7702,-28.1767,19.1729,-20.1080,17.3485,-5.6279,21.0048,-8.9312,-8.2816,-20.5171,20.1997,-22.8224,10.1339,-11.1738,-6.6458,0.0
1741737600.160000,40,-21.1847,-19.7631,-25.8590,18.9117,-20.2635,18.2404,-7.4582,18.9591,-7.8158,-8.1899,-22.1056,18.6270,-22.5602,8.1916,-13.0782,-9.7652,0.0
1741737600.164000,41,-23.0399,-18.7919,-26.0969,17.3176,-17.8934,17.8619,-9.3813,18.3289,-12.5550,-8.5142,-26.5980,16.7205,-21.0131,8.6303,-17.1207,-12.6228,0.0
1741737600.168000,42,-25.7413,-20.1612,-25.4728,11.9120,-16.8432,15.0306,-8.4408,15.8804,-14.1457,-10.9355,-25.3035,15.1989,-20.8689,3.9841,-15.6916,-12.1070,0.0
1741737600.172000,43,-28.7165,-21.2849,-22.6865,10.3859,-15.5263,11.9743,-10.6213,13.0514,-14.7758,-12.1146,-25.1059,12.3036,-21.8894,1.5994,-17.6520,-15.5172,0.0
1741737600.176000,44,-30.9150,-22.1481,-22.9799,10.0895,-15.3836,12.3892,-8.7068,11.2170,-14.8946,-10.3465,-27.1989,9.0558,-20.4354,-3.0006,-16.1278,-17.2570,0.0
1741737600.180000,45,-32.2105,-23.2610,-20.9659,6.8524,-13.8572,13.1573,-11.6905,10.4472,-15.0547,-14.5879,-24.7209,7.9910,-21.9077,-2.6521,-16.8002,-17.0524,0.0
1741737600.184000,46,-31.8027,-25.3769,-20.5825,4.9091,-16.2419,10.5141,-11.5125,8.5449,-16.1592,-13.9707,-24.9657,7.6302,-20.7556,-4.8121,-17.9476,-15.9422,0.0
1741737600.188000,47,-30.1465,-25.2008,-16.3438,5.2013,-12.5269,9.5706,-9.9825,9.0638,-16.3139,-16.1364,-22.5336,4.2381,-19.8133,-9.1793,-18.3937,-17.7341,0.0
1741737600.192000,48,-30.5877,-27.7483,-17.9154,0.9013,-14.8726,6.4289,-13.1539,6.1507,-17.0786,-18.8809,-25.0093,0.6187,-18.8985,-9.3033,-17.5004,-20.2916,0.0
1741737600.196000,49,-29.9514,-27.1056,-15.7900,1.1294,-16.5007,6.0595,-14.7393,4.1164,-16.5234,-19.1573,-25.8854,-1.2676,-22.2978,-13.6311,-18.8467,-17.4597,0.0
1741737600.200000,50,-28.1122,-26.4428,-11.1871,-1.9543,-12.3553,4.8177,-13.2438,0.6575,-17.8529,-21.9342,-22.9999,-3.8206,-21.2323,-15.7455,-18.9745,-17.5873,0.0
1741737600.204000,51,-26.9194,-28.3206,-9.2054,-0.4159,-9.4721,4.3117,-14.7422,0.3511,-17.4899,-22.7276,-22.4880,-7.0516,-20.1611,-19.6190,-16.7877,-14.6228,0.0
1741737600.208000,52,-25.8477,-31.6726,-6.4393,-4.8232,-8.2333,-0.7466,-18.8781,-1.3447,-19.6692,-21.2912,-21.6361,-13.1727,-19.0332,-21.4267,-20.1071,-14.6231,0.0
1741737600.212000,53,-23.3322,-29.7624,-2.6598,-5.2960,-8.2581,-1.5610,-19.2028,-3.0260,-19.3012,-23.5041,-20.9824,-12.7456,-16.2745,-24.1789,-18.3347,-15.6009,0.0
1741737600.216000,54,-23.2472,-28.2856,-1.9928,-9.0093,-6.5991,-3.0381,-20.5891,-7.7011,-15.8680,-24.5584,-20.3360,-13.5858,-18.7621,-24.4764,-19.1320,-12.5916,0.0
1741737600.220000,55,-20.6440,-29.6700,0.8383,-9.9553,-4.0875,-4.3630,-21.6125,-10.3301,-17.3070,-23.4907,-20.2738,-18.7123,-16.0230,-27.2060,-19.3363,-11.1056,0.0
1741737600.224000,56,-18.5871,-28.9813,2.6344,-11.7047,-3.6941,-6.0075,-23.4266,-13.0539,-14.9454,-24.5304,-21.0355,-16.9072,-16.8615,-28.6507,-19.0202,-12.0714,0.0
1741737600.228000,57,-15.2479,-29.2790,7.2488,-10.0853,-2.4657,-8.9504,-26.6009,-14.1128,-13.6350,-24.3997,-20.2748,-19.1900,-14.7822,-31.0186,-18.4593,-11.0611,0.0
1741737600.232000,58,-12.6840,-27.5155,9.4829,-10.1283,-0.2152,-12.0483,-25.4417,-18.0377,-15.6033,-25.2292,-17.9466,-20.9821,-11.3571,-31.2370,-17.5288,-12.9066,0.0
1741737600.236000,59,-14.0093,-27.6787,8.9290,-12.8299,2.9949,-16.7928,-24.6516,-20.6654,-15.4046,-22.2361,-16.6764,-21.7860,-10.0421,-34.2356,-16.8538,-12.4368,0.0
1741737600.240000,60,-12.7502,-27.6735,11.0196,-11.8129,5.1377,-18.5967,-24.0874,-19.5679,-14.2070,-22.4776,-18.1929,-21.2382,-9.9587,-34.5768,-13.4008,-10.5305,0.0
1741737600.244000,61,-9.6824,-25.9449,10.8416,-16.0604,6.1228,-18.7966,-25.8980,-22.0813,-12.2391,-21.8377,-18.3939,-23.1615,-8.1735,-32.0177,-16.8552,-12.8836,0.0
1741737600.248000,62,-8.3094,-24.8608,13.1391,-16.4151,5.8328,-21.5787,-26.1601,-25.2289,-14.4453,-19.4850,-16.0301,-23.1187,-7.2306,-33.0112,-15.8572,-13.3659,0.0
1741737600.252000,63,-6.2550,-25.3176,14.1859,-18.2640,8.8798,-23.5539,-25.4803,-24.5785,-11.8118,-20.5322,-14.4628,-25.5159,-5.0375,-32.9586,-13.3171,-12.3422,0.0
1741737600.256000,64,-3.6267,-19.2472,14.7052,-17.4477,10.0926,-25.0733,-24.9188,-28.0965,-10.0459,-18.1485,-11.4406,-23.7789,-2.3295,-32.4720,-13.8744,-13.0537,0.0
1741737600.260000,65,-3.6456,-19.2945,13.7660,-17.5953,12.9010,-29.2327,-25.5389,-28.7390,-9.8256,-14.5471,-10.0793,-22.3902,-1.4060,-34.2291,-13.8617,-13.4970,0.0
1741737600.264000,66,0.4290,-15.8797,15.2438,-17.8737,16.6159,-31.3830,-24.7763,-28.9589,-7.7069,-13.6393,-13.3180,-24.9299,2.2224,-30.2906,-14.0262,-12.3080,0.0
1741737600.268000,67,0.1820,-12.7510,15.8201,-20.0498,15.2788,-30.4049,-24.5211,-32.6850,-6.2296,-12.1479,-12.5400,-24.6943,2.8531,-31.0484,-13.7214,-12.6113,0.0
1741737600.272000,68,1.5090,-8.9472,15.7909,-21.0209,18.3918,-34.3589,-24.1113,-32.7428,-3.8109,-10.9059,-10.3191,-24.4898,4.0449,-31.8901,-12.6865,-11.0601,0.0
1741737600.276000,69,2.1513,-4.5996,13.7421,-18.7456,18.9698,-34.2523,-21.3933,-30.8622,-4.8738,-6.7417,-11.1562,-21.5707,4.6789,-27.7611,-12.3941,-12.4953,0.0
1741737600.280000,70,3.6190,-1.6051,13.2136,-21.0088,18.4686,-35.7684,-21.8238,-28.2514,-2.4456,-5.7423,-6.9931,-19.2109,8.6974,-28.0035,-11.3677,-10.1517,0.0
1741737600.284000,71,7.8145,0.4524,16.6344,-20.9046,21.7896,-34.2573,-19.1032,-29.6569,-1.9476,-2.7040,-6.0197,-23.6022,10.5396,-26.7385,-12.5578,-7.9294,0.0
1741737600.288000,72,4.7118,2.4266,15.8220,-21.1484,24.0579,-35.7945,-19.5174,-28.9189,-2.8446,1.1955,-7.3348,-22.0168,13.6595,-22.9787,-12.4722,-8.4281,0.0
1741737600.292000,73,4.2167,3.5885,15.1977,-23.7194,26.2368,-33.4635,-19.3106,-24.5574,-1.9125,3.0717,-4.2951,-22.6245,17.6639,-22.0754,-9.4247,-7.2366,0.0
1741737600.296000,74,3.9875,5.3251,14.2433,-23.3496,25.0370,-34.2265,-15.1320,-24.7767,-0.8417,3.4527,-1.6937,-21.3688,19.5843,-20.2234,-4.9537,-6.6586,0.0
1741737600.300000,75,11.2718,9.6753,17.2274,-26.6134,27.4262,-30.5882,-14.6134,-22.5324,1.8741,5.3385,2.6074,-19.2066,19.5748,-15.5608,-5.6028,-6.0047,0.0
1741737600.304000,76,9.8402,11.4948,18.0638,-25.2457,27.4110,-35.3481,-13.1979,-21.0310,-2.2254,9.3337,5.0698,-18.5455,23.2531,-13.1325,-2.4650,-5.7132,0.0
1741737600.308000,77,9.7326,15.8673,15.3791,-24.4775,27.7128,-32.1448,-10.1846,-20.8542,0.5944,7.3525,5.8117,-18.2726,25.8266,-11.8151,-3.2643,-3.9745,0.0
1741737600.312000,78,9.5742,19.4911,14.7491,-22.8422,27.1951,-30.9685,-7.1282,-18.0107,4.0383,9.7986,7.6202,-18.4176,28.4795,-9.3601,-0.4056,-1.4379,0.0
1741737600.316000,79,11.4075,22.2056,13.0298,-23.5245,27.9001,-30.3433,-5.4629,-18.6402,5.1872,12.7740,7.7949,-18.2721,27.2244,-6.9476,0.7478,1.3018,0.0
1741737600.320000,80,11.2086,22.4205,12.7292,-25.7199,24.7482,-26.8643,-3.3851,-15.8951,3.1316,14.7306,11.8804,-18.4511,29.2585,-5.3493,1.0686,2.7451,0.0
1741737600.324000,81,12.1897,25.4655,11.3152,-23.9361,23.0754,-24.9501,-3.3244,-11.5200,5.3757,16.6175,14.8438,-19.3430,29.6648,-4.2569,3.2219,4.8768,0.0
1741737600.328000,82,13.0629,25.5978,11.4257,-24.9925,21.6468,-22.4131,-0.3409,-11.6730,6.2532,18.7567,16.8607,-19.4287,30.6359,-1.7743,6.6229,6.1635,0.0
1741737600.332000,83,14.5959,28.7979,11.9328,-24.1178,20.4391,-22.3723,3.3272,-11.4902,7.0016,17.0707,19.6252,-17.9257,30.8544,1.9217,6.5804,6.4048,0.0
1741737600.336000,84,13.2928,31.0810,10.5296,-19.7420,19.5230,-17.1663,6.6422,-9.8641,8.0051,17.1140,22.0054,-17.2146,29.3104,6.6213,9.0380,8.6177,0.0
1741737600.340000,85,12.6870,30.7452,9.8744,-21.5461,16.5519,-15.4691,8.1665,-7.1581,7.7279,18.3959,26.8242,-14.6469,30.2675,6.2218,9.2706,7.9749,0.0
1741737600.344000,86,14.0526,30.0079,10.0828,-18.6752,14.4440,-14.4471,11.9253,-5.8950,8.4014,19.3324,26.4498,-12.3074,26.9909,8.4492,10.7325,7.2083,0.0
1741737600.348000,87,15.0626,31.2536,12.2475,-20.3936,12.6131,-12.2981,11.9653,-1.5527,7.3925,16.6433,26.5070,-12.0692,29.2360,8.3472,14.0715,12.4103,0.0
1741737600.352000,88,15.9837,27.1486,12.7658,-20.0107,10.5156,-10.2541,13.7379,-5.6027,11.0087,19.6042,29.4168,-11.0073,29.1730,10.8068,15.1383,11.3132,0.0
1741737600.356000,89,16.5402,29.4267,11.5984,-19.3072,10.5135,-8.1523,16.5157,-0.9472,10.7708,19.0183,30.5004,-11.5760,26.1561,9.9855,14.8979,14.8548,0.0
1741737600.360000,90,14.3807,27.9631,14.6621,-19.0761,10.0794,-4.8227,18.0977,0.4409,10.8904,16.6360,31.6300,-10.7312,22.5699,12.2682,19.4382,13.8955,0.0
1741737600.364000,91,17.8717,27.2111,12.8898,-19.3118,8.2523,-4.6374,18.1568,0.7028,9.9360,16.7715,29.5416,-11.0084,24.4698,15.1004,20.5649,17.3459,0.0
1741737600.368000,92,18.1896,28.7112,15.5210,-13.3315,7.5866,-2.0632,20.0624,4.9007,11.1945,18.3771,32.2689,-6.7163,22.6139,14.5487,21.6536,20.2392,0.0
1741737600.372000,93,20.0669,29.3326,15.0963,-14.1723,3.2425,0.7697,19.9407,3.8932,10.6678,17.0420,32.8833,-5.3184,21.0211,13.9830,23.8775,18.4547,0.0
1741737600.376000,94,22.7097,28.4007,12.2562,-11.9367,0.6532,1.1723,19.7251,2.9389,15.5624,17.6331,33.5399,-5.6531,18.6979,15.0334,23.6128,21.8460,0.0
1741737600.380000,95,22.0601,25.9113,12.7008,-9.9614,-0.3696,6.4636,22.9443,4.0701,13.4560,15.4968,34.7815,-1.5613,18.2547,17.4868,25.7675,18.1063,0.0
1741737600.384000,96,21.9556,25.3293,11.2484,-7.5957,-0.8964,10.0895,22.6039,7.0326,14.6464,15.4522,32.2418,-0.5027,12.9089,17.9784,26.9269,20.8982,0.0
1741737600.388000,97,22.6952,24.0287,9.6136,-4.4441,-4.3213,11.5674,21.1466,9.5013,17.7476,16.0193,28.4272,3.6175,9.5367,16.0443,23.7739,20.7560,0.0
1741737600.392000,98,21.4023,21.8439,8.2682,-5.6332,-4.9391,10.5366,22.3810,8.8327,15.8242,17.4982,28.6144,4.5303,10.8439,15.7492,24.7805,20.0757,0.0
1741737600.396000,99,24.5958,23.2564,7.9278,-0.3541,-7.6533,14.2127,22.2497,10.3854,17.0593,16.6200,31.1094,8.4927,6.5159,18.3226,27.6081,20.8952,0.0
1741737600.400000,100,23.4622,18.6632,7.9940,0.5983,-8.0891,14.7781,24.5701,14.0416,20.5122,19.9902,27.9473,12.6872,8.1518,15.3099,24.5201,23.3241,0.0
1741737600.404000,101,22.7539,16.1649,5.3374,0.4761,-8.2144,17.8246,21.9033,12.2414,22.9526,18.9149,22.9769,12.7816,5.0337,18.7412,24.8564,20.1212,0.0
1741737600.408000,102,20.2459,14.6260,0.8954,2.1992,-11.4803,15.9186,21.7739,13.1777,22.0147,17.8231,23.2585,16.9311,4.2081,17.0647,20.3704,21.0955,0.0
1741737600.412000,103,17.4956,16.1512,0.5212,3.5191,-11.4327,17.9011,20.7855,12.0923,23.6493,16.9369,22.5287,17.1326,3.1529,17.1453,21.8796,20.8339,0.0
1741737600.416000,104,18.6407,12.3879,1.9153,5.1256,-9.1482,20.5441,20.6585,14.1551,24.5537,15.5082,19.9255,19.4371,-0.8537,17.9028,20.1380,20.2823,0.0
1741737600.420000,105,17.3382,11.4243,-1.6264,8.7526,-13.3070,18.5703,19.1965,14.6201,24.8087,15.9130,16.6368,22.6163,-0.5103,16.7761,19.5429,21.4985,0.0
1741737600.424000,106,15.0381,11.9387,-2.3063,12.3578,-16.2077,18.6888,19.2813,16.6822,23.3591,15.7252,12.5042,25.5440,-3.7455,17.8549,18.6617,19.5846,0.0
1741737600.428000,107,14.0044,13.1222,-2.0330,11.1332,-14.7866,20.6150,18.2740,17.6815,21.9170,13.9050,14.4104,26.5583,-3.5811,19.0445,13.1065,19.6519,0.0
1741737600.432000,108,13.7612,10.6748,-5.9472,13.1237,-15.0191,18.7163,17.7521,18.3680,22.9571,7.0881,13.0503,27.3428,-6.3571,19.1770,15.9131,17.9581,0.0
1741737600.436000,109,13.5816,8.1765,-8.1178,16.9897,-14.9273,18.7497,16.6344,17.1032,21.7095,5.9806,11.3403,29.8574,-8.0827,17.3039,11.3552,17.0226,0.0
1741737600.440000,110,12.6381,5.4543,-9.4025,19.1998,-15.7788,19.6982,15.6072,18.6709,15.3114,6.1374,9.2103,28.7066,-6.5661,18.7069,9.6888,13.9512,0.0
1741737600.444000,111,11.8238,4.1513,-10.5134,18.9265,-15.1875,18.7722,13.6976,19.7046,14.1569,3.6608,7.9337,28.3517,-6.6173,17.2082,7.7881,13.0371,0.0
1741737600.448000,112,9.0413,3.7295,-10.6455,16.8994,-16.9501,17.5256,11.8940,17.7929,12.9187,4.3013,3.3642,28.5423,-7.4524,16.2988,4.2228,12.8821,0.0
1741737600.452000,113,6.6839,1.9522,-12.0502,16.7558,-15.1514,18.8076,6.4969,16.2484,9.9203,0.7560,2.0125,24.4672,-8.9619,14.5907,5.0590,11.0734,0.0
1741737600.456000,114,5.5337,-1.3415,-15.6175,16.7125,-16.3841,18.3300,8.0291,17.3756,6.1856,2.6913,1.8201,26.8549,-10.3576,15.3349,3.5529,8.8347,0.0
1741737600.460000,115,2.0655,-3.4911,-13.6375,14.3644,-16.0416,17.5342,5.7770,15.1415,8.8927,0.1577,-1.8516,30.6385,-8.6052,16.1260,1.9271,6.8448,0.0
1741737600.464000,116,0.4432,-7.9446,-14.7649,15.8098,-17.1196,15.1266,7.3713,15.9398,6.5048,-0.2887,-2.9275,29.4960,-11.9313,15.4231,0.6639,5.7949,0.0
1741737600.468000,117,-1.4742,-7.7851,-15.1575,18.2659,-18.3506,19.0148,6.6630,12.8500,5.6280,-0.3565,-4.5273,29.3953,-14.2046,13.3483,1.1646,2.7927,0.0
1741737600.472000,118,-3.3672,-8.8406,-16.6428,19.2429,-16.9978,19.2549,3.6554,14.1063,2.9848,-3.4615,-4.5589,27.4787,-13.6390,11.5811,2.2472,0.4990,0.0
1741737600.476000,119,-8.0077,-10.6099,-18.2618,15.4941,-18.2049,19.0301,2.1574,14.1216,0.8733,-2.0904,-6.6684,27.3221,-16.6720,10.6011,1.7573,-0.3241,0.0
1741737600.480000,120,-8.5951,-9.0309,-19.2435,19.8497,-21.7232,18.2656,3.3806,15.6808,1.4478,-2.0636,-7.0811,25.9297,-16.2984,9.9406,1.4958,-2.5331,0.0
1741737600.484000,121,-11.9718,-10.0544,-19.3784,23.1443,-20.6165,18.1098,2.3567,15.1723,0.2762,-0.4683,-7.2518,25.9093,-17.2811,10.8480,-1.9885,-7.3107,0.0
1741737600.488000,122,-11.2874,-11.0600,-18.2136,22.6372,-19.3885,18.2492,2.1082,15.1714,-0.5951,-2.7595,-8.0248,25.0565,-18.4995,8.4185,-2.6167,-4.2265,0.0
1741737600.492000,123,-11.6630,-9.5861,-22.0088,23.7032,-19.1090,20.0149,0.9853,15.1105,-0.2200,1.8201,-8.9794,22.5600,-20.8868,8.2025,-6.0894,-5.1348,0.0
1741737600.496000,124,-12.3408,-13.2844,-21.5439,22.6729,-15.0434,18.5616,0.1743,15.1736,-3.2145,-2.3186,-10.1625,21.8939,-16.5481,6.1184,-7.1825,-6.8291,0.0
1741737600.500000,125,-17.1932,-13.7019,-23.8362,23.6949,-17.7855,17.8186,-2.8383,9.7660,-0.4018,-2.7684,-11.8203,18.7917,-18.0664,5.3175,-8.9595,-5.5214,0.0
1741737600.504000,126,-15.7414,-14.3916,-21.3674,24.6012,-14.3738,14.8326,-4.7506,10.8914,-0.3100,-5.5780,-12.5806,16.9435,-17.7428,1.9922,-8.4880,-5.0200,0.0
1741737600.508000,127,-14.9566,-15.9456,-21.0328,23.6086,-15.4578,14.3204,-5.8381,12.1200,-2.1832,-7.0411,-16.6299,15.5322,-18.2090,-1.4294,-11.1104,-6.5751,0.0
1741737600.512000,128,-16.2914,-16.4797,-18.1749,21.3245,-11.5292,10.3935,-6.2085,11.2349,-3.0797,-7.0162,-16.8815,11.4127,-14.0426,-4.6690,-14.5164,-7.5020,0.0
1741737600.516000,129,-18.9784,-16.7617,-16.7880,20.7531,-9.1438,10.2506,-7.9921,11.7999,-2.0181,-9.7447,-18.0378,10.3890,-15.1637,-3.2231,-13.8107,-6.3728,0.0
1741737600.520000,130,-22.1259,-17.3250,-16.2589,20.7710,-8.6964,7.5103,-12.7686,8.9452,-6.3822,-8.5350,-20.6088,11.9213,-14.5350,-6.0073,-15.8367,-6.4093,0.0
1741737600.524000,131,-19.7791,-16.5209,-14.6836,17.7544,-5.9473,7.0583,-11.2304,7.7882,-8.4362,-12.8949,-20.1645,6.8962,-13.8349,-8.6192,-16.0066,-6.9297,0.0
1741737600.528000,132,-20.4126,-16.0688,-13.9296,16.7921,-5.1170,5.9918,-16.6649,7.0262,-11.8018,-13.3477,-20.3690,6.8231,-12.1158,-7.0546,-18.0086,-8.9724,0.0
1741737600.532000,133,-18.3616,-14.5233,-10.9476,16.4096,-5.8517,-0.8459,-13.8983,3.9530,-15.0496,-15.1063,-18.8840,4.0199,-12.4011,-8.4634,-17.6436,-10.1654,0.0
1741737600.536000,134,-17.6710,-15.9673,-12.1514,15.8208,-3.9858,-1.4638,-17.5127,6.1998,-14.3415,-17.1428,-18.7233,1.2910,-11.9051,-6.7609,-17.3361,-9.9472,0.0
1741737600.540000,135,-17.0908,-15.8615,-12.9185,12.6208,-1.6803,2.7270,-18.4769,3.2168,-16.2227,-13.0864,-18.1059,-3.2598,-10.0552,-8.2513,-18.0535,-11.0769,0.0
