timestamp,package_num,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,Pz,Oz,marker
1741737600.184000,46,12.8939,-8.9685,1.4094,-7.1915,-3.3387,5.1120,-4.8727,-0.0586,9.4475,5.0703,1.5404,0.7234,3.5024,-0.4338,0.7601,5.0042,0.0
1741737600.188000,47,11.6630,-6.5143,5.0353,-3.5114,-1.5891,8.0965,-1.3366,1.0091,9.8842,3.7922,5.7467,1.1416,2.3734,-2.9200,-2.3741,4.2674,0.0
1741737600.192000,48,8.8433,-0.8995,10.5057,-1.4346,-3.8273,7.7321,-3.6485,-2.7510,6.1471,-0.2534,10.2773,1.3484,0.0652,-0.7988,-5.0449,4.5138,0.0
1741737600.196000,49,0.4191,0.5504,7.9498,0.7042,-3.5990,1.0392,-0.6914,-4.7754,5.5022,-1.0070,8.9464,0.5150,2.5488,-2.6757,-5.6841,3.7978,0.0
1741737600.200000,50,-5.3912,1.1683,4.3114,2.4280,-5.1894,-1.2597,3.2083,-7.6548,0.7386,-5.5262,8.4502,1.2974,-0.7907,-1.7687,-2.3480,6.0638,0.0
1741737600.204000,51,-6.0224,1.4038,3.6661,0.7114,-3.6877,-2.8835,0.8832,-5.8515,0.7815,-4.1154,-0.0782,-1.4172,1.6928,-4.0817,0.1672,3.0705,0.0
1741737600.208000,52,-2.9433,-0.9806,0.8052,-1.0248,-1.0716,-5.2432,-1.2084,-4.1785,0.5408,-3.1791,-6.4554,-4.6599,0.5811,-2.3183,-1.9284,2.3208,0.0
1741737600.212000,53,-1.0953,-3.4078,0.5835,-2.3549,-0.3477,-2.9550,-3.4540,-4.8927,-0.3628,0.4809,-6.9321,-2.1123,-5.5141,-0.6017,-2.7155,-2.5843,0.0
1741737600.216000,54,0.7051,-4.7989,1.5159,-6.1442,-0.4546,5.1809,-0.6975,-2.7966,0.3105,3.8985,-5.3297,-0.1527,-5.0670,0.4821,-3.6848,-3.3982,0.0
1741737600.220000,55,-0.0454,-3.6300,3.3451,-6.6494,-1.8144,9.0363,-1.7843,-4.0627,-2.6052,4.5313,-2.7315,1.7900,-6.9836,-1.4256,0.0588,-7.4344,0.0
1741737600.224000,56,0.3635,-3.4782,6.6978,-1.5343,-3.9939,10.5424,-0.0483,-5.3735,-1.6874,6.1276,3.6975,-1.6965,-5.5732,-3.2585,-0.9244,-7.7059,0.0
1741737600.228000,57,-1.3176,-3.6918,6.9948,-0.1875,-4.6894,4.6463,0.5327,-8.1854,-4.5274,7.9301,7.8531,-1.0832,-6.3123,-2.2649,-0.6887,-4.7486,0.0
1741737600.232000,58,-4.6660,-1.6432,4.9733,-2.6926,-3.5162,2.5418,-0.1987,-10.6896,-6.6828,7.5018,10.7066,-3.0362,-6.2269,-1.8544,-0.3918,-0.5315,0.0
1741737600.236000,59,-3.1207,-1.3032,3.7325,-0.3171,-1.7916,-5.4572,0.6674,-11.9636,-5.8711,8.3096,7.0242,-2.5580,-2.4001,-1.0697,-1.4184,-1.8618,0.0
1741737600.240000,60,-1.2663,2.2650,0.1718,-1.7581,-0.4110,-5.1998,-2.1596,-9.7919,-2.7640,7.1927,6.6617,-1.4179,0.6408,-0.6897,5.1131,-1.8857,0.0
1741737600.244000,61,2.7474,2.3379,1.0241,-2.7495,0.0916,-7.3906,-5.6897,-7.4688,-1.2226,5.2165,3.3178,0.5035,0.1985,5.3690,9.6712,-1.5625,0.0
1741737600.248000,62,7.2247,0.8732,3.6290,-2.6535,-2.1691,-5.3520,-5.0915,-3.5498,0.9483,5.4084,-0.9257,6.4033,-0.1302,8.9033,8.9000,-4.6126,0.0
1741737600.252000,63,8.9167,0.9526,2.7936,-4.4068,0.0603,-3.3815,-5.8845,-3.4958,1.0254,4.7155,-0.3567,8.2186,-7.2652,7.7272,6.2551,-5.5304,0.0
1741737600.256000,64,6.9749,3.4761,5.0101,-0.8964,0.4211,-2.2670,-3.3576,-1.5660,2.4658,3.5947,0.1549,10.8474,-11.6269,3.2080,5.6668,-2.7788,0.0
1741737600.260000,65,4.2642,6.1574,6.0027,0.9062,0.4354,-1.1082,0.5057,-3.1769,1.7159,4.1233,2.3470,10.8561,-11.9718,-4.3812,6.7511,-2.3424,0.0
1741737600.264000,66,5.0932,7.3354,2.2593,4.1847,1.8875,1.6347,-1.1341,-3.2310,1.3846,2.1169,7.8461,6.9176,-8.5232,-7.9388,2.4609,-0.4168,0.0
1741737600.268000,67,4.1159,7.4401,0.4797,4.9086,2.8487,-0.9858,-0.0025,-1.6414,-2.2221,0.2048,12.3658,0.8923,-0.5886,-9.1655,-1.9096,-0.1590,0.0
1741737600.272000,68,5.5296,6.1525,-4.8355,3.7985,6.5850,-3.0024,-0.1705,-0.4821,-4.8634,-1.0880,14.2847,-4.4817,1.8022,-3.0568,-5.9896,0.6431,0.0
1741737600.276000,69,7.9490,5.9903,-5.5417,0.3381,6.6069,-1.3678,0.2676,5.9183,-3.8832,-1.4385,13.5644,-4.4975,3.2390,0.1969,-5.2722,1.1303,0.0
1741737600.280000,70,6.0292,3.5729,1.7327,-0.3546,4.7524,-5.3202,-2.2720,8.5796,-5.4588,-5.6723,11.1729,-5.2971,4.6368,5.4010,-1.1861,2.3997,0.0
1741737600.284000,71,3.0555,5.7782,7.1864,1.2507,1.6201,-6.1810,2.6671,7.8684,-4.6660,-7.6921,5.0398,2.3991,2.0385,7.1068,6.1416,1.1738,0.0
1741737600.288000,72,-2.4213,4.2267,8.7685,3.3923,1.3370,-7.5624,3.6911,4.7177,-3.6376,-6.1564,-0.6832,7.0051,-2.5885,6.0252,4.9496,-5.7617,0.0
1741737600.292000,73,-4.3832,-0.4560,6.8904,5.8956,4.7548,-6.2451,3.7707,3.3271,-3.3112,-6.5136,-1.2546,14.2683,-6.7412,4.0284,3.4253,-7.6246,0.0
1741737600.296000,74,-5.5029,1.9675,3.8551,5.9105,10.4806,-5.1719,6.0368,1.8270,-2.9854,-4.2352,-1.7368,10.5768,-6.9963,1.3129,4.1661,-10.1440,0.0
1741737600.300000,75,-3.3640,5.6249,0.7386,1.2254,14.8064,1.5045,5.7599,1.0454,-5.1680,-4.2755,1.2155,6.2400,-2.7529,-0.1509,1.0354,-7.4603,0.0
1741737600.304000,76,1.6773,1.2477,-3.6691,-2.1726,13.7947,5.3071,2.0248,1.0557,-2.8546,-2.7683,3.1379,2.0101,0.2577,-1.4808,-2.6940,-3.2868,0.0
1741737600.308000,77,6.0101,0.3094,-5.5760,-1.1426,11.2454,5.5896,-0.5063,0.8760,-6.3600,-3.0321,5.5122,-2.8752,5.7365,2.8285,-2.2544,-4.3214,0.0
1741737600.312000,78,7.9635,-4.6147,-5.5354,-0.3777,5.3973,7.2309,2.2809,1.1098,-9.0222,-2.8688,8.7100,-1.0197,6.1373,9.6308,-0.2570,1.1420,0.0
1741737600.316000,79,9.2238,-4.7334,-2.3586,2.0510,0.1358,7.4513,5.7032,0.1889,-6.0607,-0.1666,10.1987,1.2806,7.9855,14.7984,4.4822,2.9492,0.0
1741737600.320000,80,5.4371,2.1774,3.7138,3.3142,-1.5702,6.3841,7.4031,-4.9326,-2.2331,3.7345,9.1954,6.1783,5.8969,13.0579,7.9222,3.5328,0.0
1741737600.324000,81,6.4809,7.9203,9.2104,9.0420,-4.8556,5.2335,10.0727,-5.7766,5.1538,3.5753,7.3237,12.2021,1.4656,12.5766,10.6200,1.3150,0.0
1741737600.328000,82,0.5326,14.9087,10.3774,7.0345,-2.2241,0.5526,9.4530,-6.4662,5.9743,1.3698,8.0794,14.7690,1.0085,10.4574,10.4120,-0.2634,0.0
1741737600.332000,83,-1.6598,11.5419,8.9684,5.9967,0.9670,-4.3198,6.4581,-1.9037,5.3109,-1.0350,7.6050,13.6701,-1.6554,7.8637,10.9348,-0.1798,0.0
1741737600.336000,84,-3.4746,9.2055,3.6248,-2.4783,6.9855,-6.8357,4.6873,1.2877,6.8899,-2.7949,4.6189,9.1687,-1.5984,5.9406,5.7258,-0.6541,0.0
1741737600.340000,85,0.2100,3.0799,0.8849,-9.2992,8.0314,-7.8918,-3.6620,5.2338,3.9579,1.1143,-5.2128,2.4551,-0.6362,1.1469,0.7931,0.7956,0.0
1741737600.344000,86,4.7933,0.6106,-3.0940,-12.8684,1.3853,-7.2604,-8.3876,9.2006,3.0962,0.9974,-9.7466,-0.4492,-1.4597,-3.7511,-1.6828,5.0043,0.0
1741737600.348000,87,6.9899,-3.9424,-1.3906,-7.8380,-1.3662,-3.9765,-7.1466,7.3270,1.1192,-1.2120,-11.1886,-2.4824,1.9852,-7.0092,-1.9498,4.8182,0.0
1741737600.352000,88,8.6966,-4.5370,-4.1259,-3.0773,-4.6014,1.0694,-4.0409,5.8403,-2.5321,0.8184,-5.6882,-3.0150,3.9935,-3.9981,-2.1865,3.5631,0.0
1741737600.356000,89,6.8940,-4.7545,-2.5062,1.5217,-3.8465,3.0419,-0.9040,2.7713,-2.4647,2.0229,-2.1529,-6.0937,8.9407,-1.7432,-5.2763,4.4933,0.0
1741737600.360000,90,4.8454,1.6648,3.2462,6.3904,-2.0747,6.7092,2.3799,1.2738,-2.2395,0.7256,3.9237,-5.8087,11.7805,-3.5669,-6.0080,6.4673,0.0
1741737600.364000,91,0.4991,6.2790,9.2778,6.3105,-3.2182,4.1227,4.4546,-0.1627,-1.7785,-3.1386,6.1174,-10.0827,14.7028,-1.6437,-9.0696,5.3237,0.0
1741737600.368000,92,-3.0082,8.7175,10.1499,7.6057,-0.6257,-2.5396,0.4127,-0.3473,-3.1008,-10.3898,3.7826,-6.7595,14.4272,-1.9875,-6.2265,5.1039,0.0
1741737600.372000,93,-10.6427,3.0065,5.5316,6.0766,2.7749,-10.1930,-0.7451,0.4178,-4.1723,-11.6949,-3.0452,-3.6460,12.9473,3.6603,-3.8348,1.9672,0.0
1741737600.376000,94,-9.1984,-6.6674,3.5955,-0.3630,4.6398,-14.4211,-1.6516,2.5586,-3.5094,-13.9694,-10.6848,-1.8344,11.2258,3.3751,-0.9346,0.5521,0.0
1741737600.380000,95,-3.3211,-11.4939,-3.7203,-7.4910,7.7180,-8.3162,-3.8684,4.1074,-4.2454,-10.8320,-15.4276,-1.8499,6.9506,2.8453,0.1808,-1.3685,0.0
1741737600.384000,96,3.8901,-12.5095,-6.6737,-6.8912,4.9868,-2.5503,-4.7932,5.3179,0.2089,-4.9013,-17.6334,0.5595,4.3549,-1.2983,-1.1261,-3.7228,0.0
1741737600.388000,97,7.0775,-12.2357,-8.9834,-1.8790,1.1090,8.2793,-2.3259,5.2359,2.9136,-1.1980,-17.2776,-1.1722,2.1416,-5.8896,-2.9237,-6.3173,0.0
1741737600.392000,98,6.9150,-11.0878,-9.6729,3.2989,-4.9936,10.5818,0.4562,-0.9082,3.0830,-0.8955,-6.3366,0.0655,2.6293,-5.9625,-8.9024,-7.1127,0.0
1741737600.396000,99,2.5421,-8.4682,-6.3966,7.4558,-4.1614,12.2328,4.1910,-3.6628,1.4896,-2.1518,3.3383,-3.1723,2.4187,-4.2453,-11.5094,-2.8838,0.0
1741737600.400000,100,-2.0052,-6.8046,-2.9676,7.2371,-6.3912,10.8926,6.8204,-4.3062,-0.5324,-1.4011,12.0901,-10.1035,3.8314,-6.9347,-10.6583,0.7591,0.0
1741737600.404000,101,-5.8217,-0.8163,-0.2485,11.5960,-5.3396,5.1708,5.8106,-3.7612,-1.6204,-0.3090,10.0423,-12.5297,4.5148,-5.3661,-6.4987,6.3443,0.0
1741737600.408000,102,-10.3621,2.1467,1.8063,7.7184,-10.3605,-2.1461,3.3595,-7.0057,4.3069,-3.3049,4.9189,-8.9930,8.4272,-4.6073,-4.8407,9.9800,0.0
1741737600.412000,103,-12.0951,-0.9950,2.0610,6.0444,-9.6573,-8.7763,1.2550,-3.7440,3.6028,-4.9353,3.3033,-5.4367,2.8937,-0.5802,0.8784,9.9166,0.0
1741737600.416000,104,-13.9192,-2.4865,4.4465,0.5539,-3.7042,-13.8109,0.7458,1.3407,8.6118,-0.8477,-2.3754,-2.2369,4.0521,3.7949,3.0873,5.1244,0.0
1741737600.420000,105,-10.7785,-8.8693,2.8766,-2.8584,-1.4506,-11.7025,-2.8768,3.3863,12.4006,1.8559,-8.4985,1.4338,-1.7285,2.7837,6.1946,5.0718,0.0
1741737600.424000,106,-7.3364,-6.9953,7.7051,-8.3863,0.1560,-6.1178,-4.9780,8.2844,14.6203,4.6122,-13.4520,2.6537,-7.1478,-3.2253,2.9533,2.9677,0.0
1741737600.428000,107,-6.4367,-6.9198,6.1254,-6.7894,-0.5127,-5.5302,-5.6625,4.5482,12.6232,6.5906,-14.0707,3.8582,-12.2847,-7.9716,-1.1046,1.4525,0.0
1741737600.432000,108,-6.7779,-10.0588,0.8041,-3.1727,0.9234,-2.9263,-5.0551,-0.1285,7.9645,3.1313,-12.3135,1.2326,-11.8284,-11.9429,-5.8779,2.0272,0.0
1741737600.436000,109,-4.4980,-6.0504,-10.1527,-1.0538,0.0254,-6.7934,-3.7759,-5.2667,5.5031,1.4063,-4.9427,-6.3097,-4.4955,-14.7844,-9.0760,5.2262,0.0
1741737600.440000,110,-4.5298,-7.8367,-12.7676,1.8558,3.4019,-2.5798,-0.9257,-8.0664,-1.2915,1.5856,1.6539,-15.3371,3.8399,-13.2902,-8.6725,6.3760,0.0
1741737600.444000,111,1.8354,-3.2578,-12.1178,1.4711,-3.3619,0.0346,-1.3118,-3.5185,-3.8430,-0.7414,2.5822,-20.3963,9.3250,-9.7956,-8.1160,11.6553,0.0
1741737600.448000,112,1.3265,2.1646,-8.8930,5.7960,-4.8237,0.2557,0.7501,-5.8903,-1.5539,-5.1135,3.3186,-20.2638,12.1090,-5.2101,-4.5336,10.9303,0.0
1741737600.452000,113,-0.5416,3.6151,-3.2656,9.3994,-10.5879,-3.7797,1.1639,-6.7177,-1.3297,-6.8566,2.6624,-11.1676,8.8074,3.0772,0.7645,5.8267,0.0
1741737600.456000,114,-6.9256,1.5913,1.3966,11.6975,-8.3643,-9.2943,4.6801,-5.5315,0.3292,-6.5421,2.5555,-2.0842,3.5476,6.2519,3.3737,0.1423,0.0
1741737600.460000,115,-13.6395,1.7579,0.2509,8.0210,-5.1215,-12.0065,5.2129,-4.3007,1.2042,-7.8576,1.6936,5.8468,-1.0062,6.7010,5.2304,-5.7210,0.0
1741737600.464000,116,-15.4584,2.5448,2.0144,4.8763,2.0839,-11.3816,4.0084,-3.0262,2.7575,-5.3753,1.2963,7.1595,-4.8621,0.9448,8.0730,-8.1227,0.0
1741737600.468000,117,-10.7895,1.7529,-4.3484,-0.2461,3.5004,-9.9670,-0.2866,-1.9360,1.9615,-5.0916,-3.3673,5.3181,-8.1454,-5.4273,1.2011,-11.4987,0.0
1741737600.472000,118,-6.0980,-0.6621,-11.6278,-0.5064,8.2693,-9.5405,-1.2409,-3.5586,-1.0858,-1.7591,-3.9290,4.5817,-9.3187,-11.1069,-4.0032,-11.7977,0.0
1741737600.476000,119,-3.5570,-7.2410,-22.0388,-1.8372,4.3191,-10.0301,-2.7688,-1.1290,-4.9229,-3.9842,-2.4601,-1.3871,-5.2277,-8.1937,-7.5914,-10.8594,0.0
1741737600.480000,120,4.5029,-10.5970,-22.2353,-4.5571,2.1494,-6.8567,-1.8732,1.1506,-9.6486,-1.7684,0.0846,-9.4290,0.8683,-8.9664,-7.3486,-9.5376,0.0
1741737600.484000,121,9.1329,-8.8443,-17.7151,-2.7280,-4.8901,-2.0835,-2.1584,2.7896,-8.5976,0.9873,4.3612,-13.2586,3.2289,-8.0115,-7.9045,-7.9322,0.0
1741737600.488000,122,10.1116,-4.7517,-4.4234,1.5626,-9.4873,0.1921,-1.2895,0.0533,-8.2708,1.1887,6.8768,-11.4433,2.5107,-4.7705,-5.7155,-3.6492,0.0
1741737600.492000,123,3.3491,3.1842,1.3867,5.8410,-13.9666,-0.4036,-0.7074,-2.9435,-3.2353,-5.2925,5.9266,-5.3382,-0.3573,0.0233,-1.4332,-5.0002,0.0
1741737600.496000,124,-5.2153,3.9386,6.8304,9.0979,-10.3561,-5.5082,3.9060,-6.4304,-1.4830,-2.2058,11.4163,1.6314,-1.8324,2.1204,2.0113,-2.8690,0.0
1741737600.500000,125,-10.9411,6.8217,11.5838,6.1727,-4.4333,-11.4364,2.4961,-4.2005,-1.1610,-7.4947,15.0961,6.9757,1.7876,1.4232,6.9225,-1.8279,0.0
1741737600.504000,126,-9.9535,8.9957,10.3206,-2.0926,6.1483,-12.1156,0.2232,-2.7548,2.5589,-6.4422,11.1649,8.9384,1.1029,1.9791,5.7859,-0.1389,0.0
1741737600.508000,127,-6.1549,3.2604,8.4795,-8.0947,8.1694,-10.5706,-7.1353,1.8332,6.1152,-5.9553,4.1665,4.7151,0.5052,-0.0473,2.8108,0.7083,0.0
1741737600.512000,128,1.5471,-3.1312,2.2771,-14.5899,9.1976,-11.3180,-10.1372,5.4582,4.9825,-2.4685,-4.6888,6.1128,-4.9111,-0.0946,1.0789,0.3473,0.0
1741737600.516000,129,8.5376,-10.9931,-5.7188,-16.4429,7.8948,-6.0464,-12.7429,7.4155,1.3948,-2.3796,-5.8198,7.9384,-8.2658,-0.0498,0.8910,-2.9184,0.0
1741737600.520000,130,13.3293,-17.3867,-7.8261,-15.2994,2.7800,-2.3095,-9.2025,5.9162,2.1241,-2.5631,-2.2511,7.5550,-4.6003,-3.4381,0.0877,-4.7163,0.0
1741737600.524000,131,15.2693,-11.4130,-6.6937,-7.8382,-1.0996,7.0640,-3.6192,2.1021,-2.4565,3.5280,-0.0060,5.7493,-1.5841,-3.1581,0.0875,-1.8276,0.0
1741737600.528000,132,15.2766,-4.1066,-0.7731,-0.3570,-6.5242,13.8228,1.5259,-4.0626,-1.5441,4.0186,7.3580,0.3885,-1.3644,-2.1023,-1.1273,-1.9499,0.0
1741737600.532000,133,7.8133,6.3754,2.5560,7.0595,-11.7286,12.3828,4.5963,-9.0336,-2.1561,1.8917,11.4853,-1.9552,-2.1554,-4.4345,-3.7658,2.5326,0.0
1741737600.536000,134,-0.1460,9.2052,5.7294,9.4213,-12.1764,9.0368,9.5124,-12.3242,-4.6486,-4.1962,16.4329,-2.5260,0.7766,-2.5816,-2.8018,2.1568,0.0
