timestamp,package_num,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,Pz,Oz,marker
1741737600.076000,19,-5.5809,-7.9378,6.1308,-13.8785,1.1864,9.9455,-11.1889,-2.3277,12.0267,-3.3305,16.4690,-10.3777,-24.3826,-1.6359,-3.5164,11.2088,0.0
1741737600.080000,20,-10.4737,-8.9071,1.8302,-9.4480,3.3133,13.1817,-8.9408,-5.1667,8.5177,-3.0504,21.4443,-10.9634,-19.9594,-1.7479,-4.1307,6.9628,0.0
1741737600.084000,21,-13.3174,-6.8505,0.4800,-5.4511,6.6011,13.9238,-8.8831,-6.7022,6.0349,-3.0054,18.8269,-12.5807,-14.9127,-5.1837,-3.7993,8.2292,0.0
1741737600.088000,22,-12.8538,-4.7093,-2.9268,-0.8003,10.4279,13.2655,-8.1701,-6.8636,2.6322,-4.4506,19.2087,-16.3102,-8.6568,-6.1922,-7.1157,5.6093,0.0
1741737600.092000,23,-15.2973,-8.6581,-4.5244,0.0018,14.5293,11.4831,-6.0397,-6.1901,-1.6621,-3.7301,16.1014,-15.0703,-0.6429,-6.5144,-8.0247,2.5233,0.0
1741737600.096000,24,-17.5493,-11.5990,-6.7009,-0.1490,19.5899,12.1445,-1.3388,-4.4637,-6.8054,-2.1429,18.7322,-12.9153,6.9268,-5.2033,-9.5953,1.1926,0.0
1741737600.100000,25,-20.1397,-14.5006,-4.8700,-2.2703,23.9435,11.0488,-0.5644,-2.2240,-10.9974,0.5180,20.6325,-16.9852,16.2368,-5.0830,-7.7196,-2.5880,0.0
1741737600.104000,26,-18.0502,-15.1927,-7.8246,-2.2872,22.3475,6.2821,4.5918,-1.0937,-14.4637,4.9699,18.2455,-19.0763,22.9195,-6.4003,-8.3097,-3.2278,0.0
1741737600.108000,27,-19.9271,-16.1060,-11.6444,-3.6924,26.6729,4.2912,4.8256,1.7709,-16.8588,7.6290,18.4137,-17.5920,26.8404,-8.2628,-9.4215,-7.0642,0.0
1741737600.112000,28,-17.7981,-16.0389,-14.7321,-8.2703,25.9662,2.9592,9.7195,5.0777,-18.1569,11.2532,14.6571,-16.7601,31.1378,-7.6044,-9.6760,-4.8574,0.0
1741737600.116000,29,-16.8545,-17.8049,-16.8851,-9.5162,21.8845,1.4195,11.6887,9.9811,-13.1210,15.4769,13.3741,-14.2618,34.3363,-6.2855,-8.8048,-2.6915,0.0
1741737600.120000,30,-13.4378,-16.0896,-17.4966,-12.2323,20.3196,-0.8826,14.7995,12.5216,-9.7872,20.3532,11.5362,-8.9047,33.0325,-7.1273,-5.6377,1.6970,0.0
1741737600.124000,31,-8.3476,-11.4329,-21.1091,-9.8278,16.8596,0.1509,13.5923,13.5503,-6.2438,21.1505,10.1514,-4.5144,35.4637,-4.5142,-4.0647,3.1299,0.0
1741737600.128000,32,-4.3250,-6.5626,-20.1933,-10.0438,12.2150,1.8570,14.1597,19.2538,1.5497,26.2886,7.9087,0.9350,32.6696,-3.4239,-0.3240,5.6408,0.0
1741737600.132000,33,1.2368,-2.4709,-19.0204,-10.0861,10.2361,2.8892,13.8977,22.0607,8.0587,28.3632,3.9813,0.6918,29.0891,-1.3275,4.4156,13.8257,0.0
1741737600.136000,34,9.6885,6.5044,-20.5642,-9.4668,6.7115,3.8608,16.8082,22.8071,14.1349,30.4361,1.5671,7.0224,27.5550,0.3391,12.2991,16.5006,0.0
1741737600.140000,35,14.5778,11.0274,-17.8029,-4.2131,4.5228,4.4225,13.9612,25.7615,22.2617,28.3925,-1.5121,15.6396,25.9586,1.5618,16.8648,20.6335,0.0
1741737600.144000,36,20.7008,14.1540,-14.7110,-7.7230,-0.0474,6.4134,12.8403,25.0293,27.0909,24.6665,-2.7715,18.3342,21.4312,3.8591,20.7834,22.1505,0.0
1741737600.148000,37,23.5776,16.6907,-13.0122,-2.7352,-3.4543,8.1885,7.2558,24.3765,33.6947,21.6959,-5.9194,23.0187,18.8237,4.3788,27.3788,23.2659,0.0
1741737600.152000,38,27.9400,19.1014,-7.5749,-0.2751,-7.0717,12.6564,7.3540,19.3447,38.7020,16.5774,-9.6563,27.2226,14.8023,5.3707,28.4023,20.9279,0.0
1741737600.156000,39,31.6785,22.1946,-2.9587,0.8055,-11.0076,13.9847,5.7772,15.6219,40.4559,9.5865,-11.8281,34.9263,9.9757,10.4275,31.3601,21.5025,0.0
1741737600.160000,40,36.6299,24.3282,1.5496,5.3825,-13.2169,14.7819,6.1025,11.3934,38.8996,2.2057,-15.6031,34.2983,9.2073,10.6694,31.7217,18.0509,0.0
1741737600.164000,41,37.2090,23.7850,8.4462,11.5734,-14.3398,14.4139,0.8153,5.7887,35.7833,-5.0852,-18.8975,37.4840,7.8045,13.6512,30.7104,12.4877,0.0
1741737600.168000,42,36.8911,23.2303,16.9121,16.1074,-14.4102,15.8549,0.6080,2.9766,30.1105,-12.4999,-18.4780,36.5036,1.5710,17.9089,29.9987,5.1150,0.0
1741737600.172000,43,36.3990,21.8042,23.9453,19.2963,-11.8736,16.4435,4.2360,-2.6040,23.6824,-16.7894,-18.8400,36.2654,1.6176,22.3810,27.8739,0.7390,0.0
1741737600.176000,44,34.8586,21.4518,32.8470,24.2310,-10.8584,13.6786,6.4410,-5.3089,15.9450,-22.3648,-19.2375,31.7235,3.7518,24.7468,23.1201,-5.1446,0.0
1741737600.180000,45,32.5592,18.3874,36.7942,23.1520,-9.2800,10.5583,6.3313,-7.6552,5.4305,-24.2688,-15.1141,29.8768,-1.3737,26.9025,16.0953,-12.8498,0.0
1741737600.184000,46,30.3823,16.0616,46.1208,25.8880,-7.5533,7.5742,9.0450,-12.5161,-1.9537,-28.0673,-10.8538,23.2667,-1.7923,24.9871,9.6342,-22.3259,0.0
1741737600.188000,47,26.6941,12.8370,46.2809,26.5786,-9.3293,2.9572,7.9930,-14.5168,-11.8664,-26.7498,-8.1583,19.0197,-1.0735,25.5236,-1.6071,-24.8372,0.0
1741737600.192000,48,22.9482,10.9438,47.5619,22.7144,-4.7770,-2.6359,7.4066,-15.1653,-20.0804,-26.6149,-3.9566,13.9620,-5.4684,22.3230,-7.9957,-29.1877,0.0
1741737600.196000,49,17.4485,4.7971,47.8219,22.4178,-7.2845,-6.4441,4.9016,-13.6127,-26.9461,-20.3911,2.1744,5.7783,-5.9032,18.8333,-15.7611,-32.2289,0.0
1741737600.200000,50,14.4148,2.4105,46.7385,18.5090,-3.4679,-9.0855,-0.9982,-16.2002,-33.2155,-13.2230,7.8399,0.7230,-10.4741,13.7847,-22.1393,-31.6179,0.0
1741737600.204000,51,9.7839,1.9583,42.0568,15.5345,-2.1684,-13.4712,-1.0707,-15.9829,-38.0017,-8.4108,14.1571,-3.3072,-12.1085,8.6122,-24.6635,-31.3818,0.0
1741737600.208000,52,5.9958,-1.3480,38.6480,14.9565,-2.0566,-15.7277,-3.1759,-14.4894,-39.1995,-0.9227,16.6739,-9.3599,-14.1018,3.5244,-31.8018,-32.1548,0.0
1741737600.212000,53,0.3568,-0.4777,30.5363,8.5049,-0.0464,-20.9243,-5.5524,-13.3954,-42.7098,6.2201,19.8082,-12.3025,-15.1185,-5.1158,-33.1365,-23.5326,0.0
1741737600.216000,54,-4.9009,-1.4815,24.3239,5.1127,4.6315,-22.3970,-9.1107,-11.4245,-38.9864,11.7573,25.8537,-14.5898,-17.1540,-11.1007,-35.5812,-18.1672,0.0
1741737600.220000,55,-10.1845,-6.8302,18.0525,1.4297,9.8857,-22.0370,-10.8553,-12.6580,-36.4742,18.1538,25.6975,-16.0848,-18.2473,-15.4646,-32.9057,-12.7161,0.0
1741737600.224000,56,-12.5993,-8.6253,10.2338,-3.9623,11.5939,-21.7987,-13.8340,-15.1655,-31.7015,22.9495,30.9085,-18.6506,-18.6504,-23.3739,-30.0218,-7.1621,0.0
1741737600.228000,57,-17.1163,-9.4873,1.2297,-7.0236,13.4967,-19.2713,-18.4089,-13.5316,-26.1030,24.4025,31.7181,-20.8462,-17.8716,-27.6503,-26.3814,0.3050,0.0
1741737600.232000,58,-20.1986,-9.3785,-8.7551,-12.3826,17.3850,-15.3035,-19.1468,-13.2764,-17.8691,23.8858,29.4971,-19.2211,-16.2867,-33.4074,-23.1285,6.5821,0.0
1741737600.236000,59,-22.8577,-13.4772,-14.7331,-11.1041,18.5895,-13.0125,-19.1010,-13.5872,-11.7291,23.1308,26.9756,-17.5018,-17.4203,-38.2997,-18.5766,11.8473,0.0
1741737600.240000,60,-24.6887,-13.6639,-18.4056,-12.5263,19.8920,-8.1257,-18.3380,-13.0066,-4.3309,22.8109,22.8490,-16.6232,-11.2235,-38.7561,-17.1382,18.1741,0.0
1741737600.244000,61,-28.7660,-11.0937,-24.3802,-8.8919,21.4104,-1.8453,-16.0176,-14.4526,0.9988,17.7722,18.6546,-12.9117,-12.3761,-36.3006,-9.5308,20.9071,0.0
1741737600.248000,62,-29.1378,-11.0409,-26.7260,-5.9386,22.3658,2.5252,-14.9274,-12.3506,6.7695,12.5006,13.6943,-16.0238,-9.1071,-32.6086,-5.7108,21.3357,0.0
1741737600.252000,63,-29.2669,-10.3428,-29.9252,-3.9494,21.8987,3.8776,-11.1384,-12.0259,11.9782,6.1659,8.2017,-12.5305,-2.8561,-28.1181,-2.3187,21.5711,0.0
1741737600.256000,64,-24.5000,-8.0042,-31.4851,-2.6723,21.3220,8.8959,-6.1206,-7.9053,14.6099,0.2955,2.5447,-11.8313,1.6911,-25.3162,0.4946,22.6157,0.0
1741737600.260000,65,-19.6163,-8.9874,-30.9615,-3.4902,19.6542,11.9552,0.7361,-2.4474,20.2217,-2.5676,-1.0420,-11.3590,6.6605,-21.6827,3.6626,18.8886,0.0
1741737600.264000,66,-16.7308,-6.1508,-30.3717,0.1162,16.0919,13.7271,4.4050,-0.8315,20.4540,-8.2940,-5.5886,-8.4851,10.7533,-14.2024,4.5197,19.6654,0.0
1741737600.268000,67,-14.5710,-3.3965,-29.9938,3.1112,9.8623,14.8340,8.8469,0.1983,20.9169,-10.3879,-10.7686,-5.0347,17.6300,-7.3498,5.4884,14.6091,0.0
1741737600.272000,68,-9.6338,-1.4516,-28.0475,4.6599,4.0814,18.2219,11.8155,5.9597,22.3481,-13.3296,-13.8892,0.9347,18.9167,0.9265,3.7544,9.6596,0.0
1741737600.276000,69,-0.7686,4.0459,-25.6270,5.8345,-2.0690,20.9508,16.8613,8.2911,24.6770,-11.2715,-16.2809,1.7501,21.9762,6.3554,4.7148,8.7211,0.0
1741737600.280000,70,5.6791,9.0852,-22.3007,8.6649,-7.2413,19.4368,19.6260,13.0425,21.9291,-8.7717,-20.2697,6.1510,21.3262,12.1857,6.5163,5.7689,0.0
1741737600.284000,71,14.9741,9.6687,-18.5895,9.6670,-12.1839,17.4304,21.1999,16.0302,20.7290,-6.4907,-21.9938,9.3711,22.9772,18.3019,6.9581,0.6172,0.0
1741737600.288000,72,22.1107,14.1547,-13.6066,10.5288,-15.3928,14.4759,20.5837,20.1380,20.1057,-4.3044,-22.1981,16.0383,25.1651,23.6599,10.1927,0.9234,0.0
1741737600.292000,73,26.7046,14.8850,-8.9944,10.5148,-18.8314,13.1283,18.4705,23.2153,17.6387,0.9505,-24.5117,17.0738,21.7632,26.6357,11.4258,0.5295,0.0
1741737600.296000,74,30.5117,17.2002,-3.9671,13.2294,-21.5372,10.4428,19.0785,21.4006,16.5849,4.5138,-22.0450,19.3458,23.3790,26.9777,13.8818,-1.6832,0.0
1741737600.300000,75,35.8787,19.1689,0.9658,13.4787,-25.2737,8.8518,17.5613,20.7281,12.2904,10.1178,-21.5065,24.3280,22.8905,27.9249,15.5845,-3.0232,0.0
1741737600.304000,76,35.9164,18.4890,5.9102,15.9508,-25.7311,5.8654,13.7796,21.3431,12.7916,12.1871,-21.2763,22.6784,17.5147,26.7252,17.8204,-3.5000,0.0
1741737600.308000,77,36.9811,16.4332,6.4673,11.9082,-24.1095,4.3713,7.8698,17.2086,11.4271,13.9421,-24.0173,27.2608,13.3574,26.4692,16.8282,-0.6245,0.0
1741737600.312000,78,34.3688,14.4692,11.0698,11.7432,-24.1195,2.7056,4.9743,13.3122,9.8565,17.9854,-24.0534,29.2692,9.8779,27.3054,18.7329,-2.5971,0.0
1741737600.316000,79,33.7631,13.3178,14.2771,11.1194,-24.3818,0.7344,-0.2965,11.3520,4.6922,13.8751,-21.8512,28.4209,7.0991,26.9837,19.8141,-5.0598,0.0
1741737600.320000,80,29.8594,13.3495,15.8258,12.3772,-23.3662,-2.5031,-4.8970,7.7621,2.0753,10.8669,-20.6340,27.9403,2.1189,29.7687,20.6345,-5.9933,0.0
1741737600.324000,81,27.2813,10.9659,19.5671,9.9109,-19.6830,-4.5572,-7.9830,3.1118,-1.1309,8.1729,-20.5245,24.0505,-0.0961,25.6341,20.6954,-6.7460,0.0
1741737600.328000,82,21.1527,6.1605,21.2741,6.3502,-16.9801,-8.5018,-9.9466,3.6487,-4.1192,2.4822,-17.4195,23.0272,-4.8829,25.1328,16.8327,-8.5401,0.0
1741737600.332000,83,17.2768,-1.2199,24.3653,5.5500,-12.4329,-14.8223,-13.1742,-2.1504,-7.5844,-1.0945,-14.1748,19.0203,-6.4564,24.9507,13.4771,-8.2646,0.0
1741737600.336000,84,8.9645,-5.7434,25.5170,2.1867,-9.8945,-16.1243,-11.3543,-3.7812,-8.3595,-10.6786,-12.3370,13.8567,-12.5426,21.7388,12.2009,-10.9037,0.0
1741737600.340000,85,5.8260,-9.8056,26.5015,-4.2760,-7.1528,-18.7804,-14.7785,-5.5611,-12.5997,-15.1874,-5.9044,8.0256,-13.0471,18.1608,6.4903,-14.4359,0.0
1741737600.344000,86,0.5188,-16.1139,25.6987,-7.6666,-5.3779,-17.4902,-14.6341,-5.5914,-13.3361,-20.2306,-1.0697,3.1143,-17.1315,15.7362,3.8218,-14.1067,0.0
1741737600.348000,87,-4.0383,-17.6711,24.9323,-12.9229,-5.2686,-20.4844,-12.7323,-6.0648,-15.2531,-25.0479,6.0512,-4.1549,-19.2876,14.1347,-2.0874,-16.0191,0.0
1741737600.352000,88,-8.7265,-19.4414,24.3056,-17.4170,-2.4847,-20.0968,-10.9223,-8.6171,-16.5072,-29.0603,10.0447,-8.2321,-19.3586,11.4204,-9.4153,-18.3992,0.0
1741737600.356000,89,-15.2700,-25.9325,19.4011,-20.2912,0.5504,-19.9557,-9.0676,-5.9738,-14.8187,-31.9267,13.3744,-15.0029,-19.9419,10.0890,-14.2234,-12.6130,0.0
1741737600.360000,90,-16.0251,-25.7591,18.1555,-22.1451,2.2484,-19.5562,-8.0365,-5.0543,-17.1396,-32.0141,16.7289,-17.6583,-21.9267,7.1008,-16.8805,-12.0116,0.0
1741737600.364000,91,-18.4745,-24.4304,16.8962,-23.5705,5.8380,-16.6684,-5.3756,-4.3311,-13.9337,-28.8191,23.1358,-24.6239,-21.0589,5.0682,-20.9035,-8.4816,0.0
1741737600.368000,92,-17.9356,-25.0616,13.3405,-26.3935,9.2071,-13.9818,-4.0978,-2.3662,-9.4946,-25.1197,28.0717,-26.7257,-16.3919,1.2943,-22.1239,-6.7833,0.0
1741737600.372000,93,-19.0920,-20.5635,8.1411,-24.3488,9.2786,-11.8101,-4.0673,-3.0081,-5.2333,-19.2638,32.1852,-28.6938,-17.0241,-0.4084,-22.7872,0.6806,0.0
1741737600.376000,94,-18.6460,-17.6367,4.1883,-24.9597,11.0358,-7.8132,-2.9250,-4.5075,-1.1888,-12.3762,33.7564,-30.0175,-13.7649,-4.9052,-24.0226,3.4684,0.0
1741737600.380000,95,-21.4239,-16.7073,-0.1791,-26.1274,13.0022,-4.2721,-3.9767,-2.7253,4.9584,-5.7241,35.0970,-28.7657,-11.1477,-9.6015,-22.3220,11.7776,0.0
1741737600.384000,96,-20.9291,-12.5085,-7.0312,-24.0491,14.2843,1.3528,-4.8908,-3.3851,8.3819,0.5331,34.1850,-26.3145,-9.0204,-12.1148,-18.9894,15.1500,0.0
1741737600.388000,97,-22.9326,-8.5294,-9.4991,-21.3159,20.3608,3.7431,-4.8161,-3.9760,11.1998,8.5272,34.6370,-25.4574,-6.0891,-16.2685,-14.0067,19.6820,0.0
1741737600.392000,98,-21.3908,-5.9809,-14.9059,-18.1359,21.5724,7.6882,-4.3765,-3.3088,15.8305,14.1512,31.0577,-21.9104,-2.2666,-17.4642,-8.5896,23.6429,0.0
1741737600.396000,99,-19.6160,0.3066,-21.7206,-10.3310,21.2391,13.7157,-4.8416,-5.8739,18.6144,19.1728,26.8317,-18.6688,0.5854,-19.1790,-3.1275,30.2673,0.0
1741737600.400000,100,-15.8158,4.9739,-24.5522,-4.8812,22.2683,16.7287,-3.7277,-7.4211,17.6277,23.1157,24.1874,-12.4831,5.5850,-21.0744,3.5261,28.7329,0.0
1741737600.404000,101,-14.6741,8.2034,-26.3416,0.7861,24.8935,20.2911,-2.1359,-5.6463,18.1061,27.0701,20.2509,-6.7219,7.3454,-20.3275,8.0745,28.5690,0.0
1741737600.408000,102,-15.3504,9.9139,-30.5500,6.8009,27.0804,21.5855,-1.0188,-4.4561,17.2481,26.2130,13.5921,-4.3103,12.6967,-18.1363,15.8006,25.7039,0.0
1741737600.412000,103,-12.3035,12.3235,-28.4726,11.2924,26.9631,23.1222,-0.8212,-1.1388,12.8691,27.1938,8.0395,1.3048,15.9420,-15.4816,17.5742,23.2924,0.0
1741737600.416000,104,-12.2010,14.3041,-30.8348,18.0397,27.7518,24.9051,4.2024,-2.0395,9.9937,23.4156,2.3018,2.4552,19.4336,-10.7603,21.0151,19.4189,0.0
1741737600.420000,105,-8.8515,15.2552,-28.6815,21.3583,24.5428,26.7231,4.9936,0.8811,6.2073,19.9429,-0.9730,3.3942,21.3060,-9.4013,23.0009,14.0893,0.0
1741737600.424000,106,-4.5477,16.6292,-28.9519,27.1113,20.3241,27.3306,9.9530,4.0612,4.7883,19.7488,-6.7051,6.8423,21.5787,-5.6954,25.1603,11.2741,0.0
1741737600.428000,107,-0.0422,16.5552,-24.3967,28.6992,18.5667,27.5771,15.1890,7.1795,1.8240,14.8809,-9.5661,11.9390,22.0902,-1.4338,22.7236,6.5456,0.0
1741737600.432000,108,0.5693,18.2320,-19.2200,31.9323,13.7058,25.2438,19.1803,10.1710,-1.8432,15.2310,-15.1508,10.3727,23.8668,6.5601,24.0992,2.5229,0.0
1741737600.436000,109,5.5382,19.5320,-18.5163,35.4748,9.0914,26.0616,21.5425,14.5906,-3.3234,11.5623,-15.4645,12.6001,25.7327,9.5078,19.9452,-1.0114,0.0
1741737600.440000,110,6.5268,22.2842,-12.6037,35.4748,5.3919,23.6735,24.2030,16.2734,-4.6437,8.9850,-17.2315,10.0893,23.2275,14.4632,14.0928,-5.7027,0.0
1741737600.444000,111,10.3118,22.4728,-8.9083,36.6857,-2.3183,25.6862,26.6467,18.2405,-5.2066,6.5606,-16.9679,7.4334,19.3220,17.6966,10.6271,-6.6392,0.0
1741737600.448000,112,14.2686,19.9313,-7.7623,35.3242,-6.4969,22.3646,29.5259,22.2010,-1.9906,5.7936,-14.0821,6.3921,18.0717,21.1537,7.3563,-8.0866,0.0
1741737600.452000,113,17.4934,21.2237,-2.3002,28.5440,-10.6187,20.3800,30.2033,25.0118,-1.8455,1.8812,-11.0455,4.3924,14.8686,21.3503,3.9271,-9.0243,0.0
1741737600.456000,114,23.0464,20.9655,1.5254,24.6679,-13.0474,16.5966,30.4621,24.7900,1.4398,2.0055,-9.0819,8.7848,17.0612,21.0919,-1.1455,-8.5445,0.0
1741737600.460000,115,23.4398,20.8562,3.7158,20.6179,-16.3025,15.2238,25.5567,24.5442,4.6429,0.1095,-6.8508,9.5092,11.0064,18.4723,-2.5612,-3.5173,0.0
1741737600.464000,116,24.1228,19.5744,7.4160,13.8518,-18.9310,10.4383,24.5847,19.0015,7.9313,1.3171,-6.1564,8.2763,10.9041,15.1955,-4.7542,-3.1216,0.0
1741737600.468000,117,27.6641,18.5945,10.2586,11.2028,-23.4625,8.2312,21.3135,16.5092,11.0631,1.6420,-2.9755,10.3625,8.4297,13.2475,-6.2325,-3.5862,0.0
1741737600.472000,118,29.6126,15.8061,13.0620,5.9267,-20.8941,3.9891,17.5639,11.6451,11.0382,0.0128,0.1863,9.6821,5.9980,8.8363,-5.0646,-0.6524,0.0
1741737600.476000,119,27.4890,12.8323,14.3846,1.8310,-19.8441,0.5856,13.7032,6.6960,10.8258,0.9436,4.1161,13.2582,6.0247,5.2900,-3.1940,2.7427,0.0
1741737600.480000,120,28.4075,8.7834,19.4764,-3.5209,-17.7966,-4.7183,9.8855,3.5540,12.7124,0.3834,3.0780,12.9241,4.9092,1.9586,-6.0545,1.0962,0.0
1741737600.484000,121,24.7409,6.8628,22.6840,-4.1110,-14.9082,-10.9190,4.5311,-3.9328,8.5829,-2.1935,4.1212,17.8491,4.0541,-1.2380,-0.4409,4.0056,0.0
1741737600.488000,122,21.8780,1.2949,22.8547,-8.9233,-8.0044,-15.4325,0.6506,-8.2349,10.2244,-2.6139,4.0574,17.0591,4.4563,-4.7436,1.2032,-0.3752,0.0
1741737600.492000,123,16.7576,0.8449,28.6596,-7.8045,-4.2240,-15.2051,-5.4071,-10.5688,6.2752,-2.9435,5.9258,16.7191,6.9894,-8.0357,2.3844,-0.1805,0.0
1741737600.496000,124,15.0513,-1.3099,29.4854,-12.5491,2.6444,-19.1114,-7.5054,-19.0159,1.6909,-3.9766,5.9717,16.0505,6.8136,-11.6183,2.0821,-3.0650,0.0
1741737600.500000,125,13.3636,-2.8438,32.1736,-11.8875,2.9717,-21.3092,-11.9936,-21.0722,-0.4264,-8.8045,5.3968,14.1654,7.7728,-15.6467,2.3074,-6.0927,0.0
1741737600.504000,126,8.7625,-6.3462,31.5202,-11.3271,7.3761,-23.1603,-14.3250,-23.7475,-3.4628,-6.4389,3.8482,14.6263,8.4750,-13.8482,2.2940,-8.1316,0.0
1741737600.508000,127,4.2266,-8.9181,29.8041,-11.7343,10.6088,-23.7833,-16.6909,-23.4070,-8.9634,-8.0895,4.1828,15.1642,8.3383,-11.8725,0.8536,-12.0488,0.0
1741737600.512000,128,1.2047,-14.1673,31.5390,-8.6503,10.9808,-21.2712,-16.5659,-24.7821,-13.0808,-7.5673,2.3318,10.3460,3.2383,-11.2904,2.3349,-15.0533,0.0
1741737600.516000,129,-1.5113,-13.6868,27.5713,-10.2218,12.5749,-21.5227,-17.5397,-19.3372,-15.4857,-7.4508,3.9184,9.0668,3.9961,-12.6476,-0.2745,-16.3292,0.0
1741737600.520000,130,-5.0152,-13.9129,26.9698,-9.1483,10.8786,-19.9995,-16.4462,-18.1560,-19.0722,-7.7578,2.8315,6.3628,0.3746,-10.4708,-2.5560,-22.7432,0.0
1741737600.524000,131,-5.9113,-12.4537,19.3170,-11.5287,13.2603,-18.2581,-19.1797,-14.6229,-22.5104,-8.6200,5.4755,5.1217,-0.6576,-10.9844,-6.4732,-20.2817,0.0
1741737600.528000,132,-8.1059,-12.5287,17.6279,-9.3891,10.4567,-16.3906,-19.2775,-9.9542,-22.1113,-7.7532,3.7997,1.1354,-3.3617,-10.1342,-10.1191,-21.3689,0.0
1741737600.532000,133,-4.8841,-11.1669,11.7500,-8.3320,8.9160,-14.3053,-21.3179,-7.9775,-22.9467,-6.7986,3.0835,-0.0521,-3.6570,-8.1663,-11.7932,-21.9512,0.0
1741737600.536000,134,-5.3846,-9.1216,8.1744,-6.4440,8.7936,-6.5756,-17.5179,-3.9319,-22.8572,-5.0622,5.8201,-1.0863,-6.4789,-8.3927,-13.6485,-21.4765,0.0
1741737600.540000,135,-3.7321,-9.9182,4.9647,-7.5033,5.4865,-3.7192,-17.2220,-3.4375,-22.7717,-4.8031,7.1045,-2.4311,-7.9958,-7.1897,-14.0073,-17.7462,0.0
